,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
697,2022-06-18,51T0A27KFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,90.0,0.0,100.0,8461.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,6007.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,13.0,100.0,911.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18087939.0,87.0,5219.0,100.0,0.0,100.0,0.0,,,100.0,530.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
698,2022-06-18,5120A08ZF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7911.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,7121.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,163.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,253100034.0,84.0,6439.0,100.0,0.0,100.0,0.0,,,100.0,539.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
699,2022-06-18,ZA20XDHH,ST10000NM0086,10000831348736,1,83.0,205878680.0,,,91.0,0.0,100.0,14.0,100.0,72.0,78.0,69443531.0,,,53.0,41621.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,1.0,101.0,80.0,20.0,86.0,28030.0,100.0,562.0,100.0,1976.0,20.0,20.0,83.0,205878680.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41405.0,100.0,100680067056.0,100.0,387307344980.0,,,,,,,,,,,,,,,,,,,,
700,2022-06-18,ZLW1XLGB,ST14000NM001G,14000519643136,1,84.0,230399136.0,,,98.0,0.0,100.0,2.0,100.0,0.0,86.0,356640834.0,,,91.0,7969.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,33.0,100.0,0.0,,,75.0,25.0,,,100.0,0.0,100.0,1376.0,25.0,25.0,,,,,99.0,808.0,99.0,808.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7564.0,100.0,61062494840.0,100.0,98592000882.0,,,,,,,,,,,,,,,,,,,,
701,2022-06-18,ZHZ3WKEG,ST12000NM0008,12000138625024,1,79.0,82648712.0,,,90.0,0.0,100.0,12.0,100.0,0.0,72.0,16111360.0,,,75.0,22484.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,27.0,100.0,131074.0,,,70.0,30.0,,,100.0,212.0,100.0,1082.0,30.0,30.0,2.0,82648712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22322.0,100.0,76520654400.0,100.0,463602130216.0,,,,,,,,,,,,,,,,,,,,
702,2022-06-18,W300SYHV,ST4000DM000,4000787030016,1,115.0,86558096.0,,,92.0,0.0,100.0,22.0,100.0,0.0,88.0,787820196.0,,,30.0,62190.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,90.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,3.0,97.0,7506.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62168.0,100.0,61560498568.0,100.0,326567059077.0,,,,,,,,,,,,,,,,,,,,
703,2022-06-19,ZA125EWN,ST8000DM002,8001563222016,1,76.0,36111416.0,,,84.0,0.0,100.0,9.0,91.0,38584.0,91.0,1158785058.0,,,43.0,50117.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,181.0,100.0,4295032833.0,100.0,0.0,60.0,40.0,1.0,460250.0,100.0,3.0,70.0,61552.0,40.0,40.0,18.0,36111416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50057.0,100.0,97095132736.0,100.0,373327738452.0,,,,,,,,,,,,,,,,,,,,
704,2022-06-19,ZA180Z35,ST8000NM0055,8001563222016,1,81.0,118416632.0,,,89.0,0.0,100.0,21.0,99.0,7336.0,91.0,1384711920.0,,,52.0,42102.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,41.0,59.0,100.0,0.0,100.0,0.0,60.0,40.0,97.0,7986.0,100.0,200.0,91.0,19839.0,40.0,40.0,81.0,118416632.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42038.0,100.0,76968250160.0,100.0,441498661330.0,,,,,,,,,,,,,,,,,,,,
705,2022-06-19,ZA180SM1,ST8000NM0055,8001563222016,1,54.0,197286320.0,,,89.0,0.0,100.0,14.0,93.0,27632.0,93.0,1835591469.0,,,52.0,42104.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,42.0,58.0,100.0,0.0,100.0,0.0,63.0,37.0,95.0,10413.0,100.0,57.0,87.0,26852.0,37.0,37.0,83.0,197286320.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42062.0,100.0,78269146776.0,100.0,514768393546.0,,,,,,,,,,,,,,,,,,,,
706,2022-06-19,S301PTS8,ST4000DM000,4000787030016,1,117.0,147367272.0,,,91.0,0.0,100.0,12.0,100.0,0.0,86.0,420690996.0,,,35.0,57347.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,60.0,40.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,1.0,38.0,124078.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56689.0,100.0,49357966112.0,100.0,418188583088.0,,,,,,,,,,,,,,,,,,,,
707,2022-06-19,ZA181559,ST8000NM0055,8001563222016,1,82.0,162241096.0,,,89.0,0.0,100.0,13.0,100.0,8.0,92.0,1719741379.0,,,52.0,42769.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,82.0,37706.0,100.0,86.0,87.0,27346.0,42.0,42.0,82.0,162241096.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42716.0,100.0,77991788040.0,100.0,478670853554.0,,,,,,,,,,,,,,,,,,,,
708,2022-06-19,ZHZ50QMA,ST12000NM0008,12000138625024,1,75.0,29061576.0,,,90.0,0.0,100.0,8.0,100.0,0.0,75.0,29412989.0,,,80.0,17565.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,28.0,100.0,131074.0,,,74.0,26.0,,,100.0,2.0,100.0,897.0,26.0,26.0,2.0,29061576.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17418.0,100.0,79003619112.0,100.0,352178617018.0,,,,,,,,,,,,,,,,,,,,
709,2022-06-19,ZA10XG78,ST8000DM002,8001563222016,1,80.0,95282816.0,,,91.0,0.0,100.0,5.0,95.0,22401.0,93.0,2049187356.0,,,41.0,52544.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,207.0,100.0,4295032833.0,100.0,0.0,74.0,26.0,70.0,60091.0,100.0,2.0,74.0,53736.0,26.0,26.0,16.0,95282816.0,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52493.0,100.0,103679970968.0,100.0,405404054270.0,,,,,,,,,,,,,,,,,,,,
710,2022-06-20,ZA21ADVC,ST10000NM0086,10000831348736,1,79.0,76931568.0,,,91.0,0.0,100.0,14.0,99.0,3437.0,86.0,373383441.0,,,53.0,41659.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,6.0,94.0,100.0,0.0,88.0,12.0,74.0,26.0,41.0,118508.0,100.0,612.0,100.0,1990.0,26.0,26.0,79.0,76931568.0,,,100.0,160.0,100.0,160.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41437.0,100.0,99437172888.0,100.0,439389573910.0,,,,,,,,,,,,,,,,,,,,
711,2022-06-20,11J0A0PQF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7970.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,10466.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,162.0,100.0,29.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,17432577.0,75.0,10248.0,100.0,0.0,100.0,0.0,,,100.0,584.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
712,2022-06-20,AAG61VXH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,28502.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1395.0,99.0,1395.0,157.0,38.0,,,100.0,0.0,100.0,4.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,2022-06-21,ZL22ZPRT,ST16000NM001G,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2022-06-21,88Q0A080F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7683.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,19.0,32605.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,80.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1.0,19.0,32558.0,100.0,0.0,100.0,0.0,,,100.0,535.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
715,2022-06-21,70F0A0SQF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7777.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,10570.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,2.0,100.0,8.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,84803586.0,75.0,10355.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
716,2022-06-21,X8G0A05GF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7874.0,100.0,10.0,100.0,2.0,100.0,0.0,100.0,0.0,48.0,20909.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,112.0,100.0,2.0,100.0,96.0,100.0,31.0,,,100.0,2.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1966081.0,48.0,20851.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
717,2022-06-21,88Q0A06UF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7985.0,100.0,8.0,100.0,3.0,100.0,0.0,100.0,0.0,19.0,32605.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,78.0,100.0,27.0,,,100.0,3.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,235929603.0,19.0,32539.0,100.0,0.0,100.0,0.0,,,100.0,578.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
718,2022-06-21,ZLW0GKN9,ST12000NM001G,12000138625024,1,75.0,34229632.0,,,91.0,0.0,100.0,8.0,100.0,0.0,89.0,789208477.0,,,79.0,18426.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,3.0,100.0,1196.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18159.0,100.0,80219276040.0,100.0,360733947633.0,,,,,,,,,,,,,,,,,,,,
719,2022-06-21,X840A00NF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8034.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,43.0,23008.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,74.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18481153.0,43.0,22862.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
720,2022-06-21,S301PQ3X,ST4000DM000,4000787030016,1,119.0,234237016.0,,,92.0,0.0,100.0,9.0,100.0,0.0,87.0,533288813.0,,,35.0,57433.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,54.0,46.0,100.0,0.0,100.0,0.0,44.0,112028.0,46.0,46.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56736.0,100.0,51285373744.0,100.0,402571879544.0,,,,,,,,,,,,,,,,,,,,
721,2022-06-21,ZHZ4VL2P,ST12000NM0008,12000138625024,1,84.0,230716144.0,,,92.0,0.0,100.0,7.0,100.0,0.0,82.0,170753894.0,,,75.0,22549.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,224.0,100.0,1087.0,28.0,28.0,3.0,230716144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22377.0,100.0,76885166280.0,100.0,412604349998.0,,,,,,,,,,,,,,,,,,,,
722,2022-06-21,7QT01BZ2,Seagate BarraCuda 120 SSD ZA250CM10003,250059350016,1,100.0,0.0,,,,,,,,,,,,,100.0,18990.0,,,,,100.0,11.0,,,,,100.0,493.0,100.0,493.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,100.0,112.0,,,,,100.0,3753861186510.0,100.0,5.0,,,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,,,96.0,31.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,100.0,39.0,100.0,0.0,100.0,123206.0,,,100.0,258382194912.0,,,100.0,48451.0,100.0,33995.0,,,,,,,,,,,,,,,,,,,,
723,2022-06-21,ZHZ3WQT8,ST12000NM0008,12000138625024,1,75.0,31243984.0,,,92.0,0.0,100.0,7.0,100.0,0.0,85.0,340166150.0,,,75.0,22558.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,208.0,100.0,1085.0,37.0,37.0,4.0,31243984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22385.0,100.0,77507081592.0,100.0,455240146594.0,,,,,,,,,,,,,,,,,,,,
724,2022-06-21,ZL23Y44X,ST16000NM001G,16000900661248,1,77.0,220736192.0,,,95.0,0.0,100.0,4.0,100.0,224.0,83.0,179324602.0,,,89.0,9712.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,59.0,100.0,12885295110.0,,,79.0,21.0,,,100.0,0.0,99.0,3788.0,21.0,21.0,,,,,100.0,152.0,100.0,152.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8861.0,100.0,59396983936.0,100.0,119779075794.0,,,,,,,,,,,,,,,,,,,,
725,2022-06-21,ZHZ50XBK,ST12000NM0008,12000138625024,1,66.0,99227448.0,,,90.0,0.0,100.0,10.0,100.0,1768.0,81.0,124118519.0,,,76.0,21596.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,89.0,100.0,8590852110.0,,,79.0,21.0,,,100.0,4.0,95.0,10043.0,21.0,21.0,1.0,99227448.0,,,99.0,648.0,99.0,648.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19881.0,100.0,82926738136.0,100.0,414243385092.0,,,,,,,,,,,,,,,,,,,,
726,2022-06-21,ZA127XXD,ST8000DM002,8001563222016,1,77.0,47598408.0,,,84.0,0.0,100.0,29.0,100.0,8.0,94.0,2773712114.0,,,41.0,52458.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,71.0,29.0,95.0,11605.0,100.0,7.0,90.0,20075.0,29.0,29.0,22.0,47598408.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52426.0,100.0,98569778408.0,100.0,428897472051.0,,,,,,,,,,,,,,,,,,,,
727,2022-06-22,ZL2L9HYR,ST16000NM001G,16000900661248,1,84.0,233574232.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,499948341.0,,,94.0,5368.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,0.0,100.0,1700.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4640.0,100.0,30382864208.0,100.0,52618323073.0,,,,,,,,,,,,,,,,,,,,
728,2022-06-22,ZL23XZBX,ST16000NM001G,16000900661248,1,79.0,85466376.0,,,99.0,0.0,100.0,1.0,100.0,0.0,89.0,837942660.0,,,88.0,11246.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,,,65.0,35.0,,,100.0,0.0,100.0,1412.0,35.0,35.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10852.0,100.0,71698733600.0,100.0,167158374008.0,,,,,,,,,,,,,,,,,,,,
729,2022-06-22,3070A02XF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7689.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,17621.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48.0,100.0,1.0,100.0,210.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1572865.0,57.0,17430.0,100.0,0.0,100.0,0.0,,,100.0,592.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
730,2022-06-22,88Q0A05QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8023.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,19.0,32622.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,65.0,100.0,23.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,85065729.0,19.0,32578.0,100.0,0.0,100.0,0.0,,,100.0,586.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
